name value weight group
f_piez_FP007t73540800.0 419.15158 20 f_piez_FP007
f_piez_FP007t73544400.0 419.23083 20 f_piez_FP007
f_piez_FP007t73548000.0 419.29367 20 f_piez_FP007
f_piez_FP007t73551600.0 419.32683 20 f_piez_FP007
f_piez_FP007t73555200.0 419.34808 20 f_piez_FP007
f_piez_FP007t73558800.0 419.363 20 f_piez_FP007
f_piez_FP007t73562400.0 419.36508 20 f_piez_FP007
f_piez_FP007t73566000.0 419.36125 20 f_piez_FP007
f_piez_FP007t73569600.0 419.34633 20 f_piez_FP007
f_piez_FP007t73573200.0 419.33242 20 f_piez_FP007
f_piez_FP007t73576800.0 419.30825 20 f_piez_FP007
f_piez_FP007t73580400.0 419.27483 20 f_piez_FP007
f_piez_FP007t73584000.0 419.24142 20 f_piez_FP007
f_piez_FP007t73587600.0 419.18842 20 f_piez_FP007
f_piez_FP007t73591200.0 419.14633 20 f_piez_FP007
f_piez_FP007t73594800.0 419.11008 20 f_piez_FP007
f_piez_FP007t73598400.0 419.06433 20 f_piez_FP007
f_piez_FP007t73602000.0 419.03492 20 f_piez_FP007
f_piez_FP007t73605600.0 419.01342 20 f_piez_FP007
f_piez_FP007t73609200.0 418.99592 20 f_piez_FP007
f_piez_FP007t73612800.0 418.9805 20 f_piez_FP007
f_piez_FP007t73616400.0 418.96533 20 f_piez_FP007
f_piez_FP007t73620000.0 418.94417 20 f_piez_FP007
f_piez_FP007t73623600.0 418.9315 20 f_piez_FP007
f_piez_FP007t73627200.0 418.91333 20 f_piez_FP007
f_piez_FP007t73630800.0 418.9075 20 f_piez_FP007
f_piez_FP007t73634400.0 418.90575 20 f_piez_FP007
f_piez_FP007t73638000.0 418.90908 20 f_piez_FP007
f_piez_FP007t73641600.0 418.91492 20 f_piez_FP007
f_piez_FP007t73645200.0 418.92875 20 f_piez_FP007
f_piez_FP007t73648800.0 418.94433 20 f_piez_FP007
f_piez_FP007t73652400.0 418.96883 20 f_piez_FP007
f_piez_FP007t73656000.0 418.99067 20 f_piez_FP007
f_piez_FP007t73659600.0 419.01342 20 f_piez_FP007
f_piez_FP007t73663200.0 419.03767 20 f_piez_FP007
f_piez_FP007t73666800.0 419.0685 20 f_piez_FP007
f_piez_FP007t73670400.0 419.12417 20 f_piez_FP007
f_piez_FP007t73674000.0 419.17308 20 f_piez_FP007
f_piez_FP007t73677600.0 419.29175 20 f_piez_FP007
f_piez_FP007t73681200.0 419.36825 20 f_piez_FP007
f_piez_FP007t73684800.0 419.44808 20 f_piez_FP007
f_piez_FP007t73688400.0 419.54275 20 f_piez_FP007
f_piez_FP007t73692000.0 419.62875 20 f_piez_FP007
f_piez_FP007t73695600.0 419.69 20 f_piez_FP007
f_piez_FP007t73699200.0 419.71817 20 f_piez_FP007
f_piez_FP007t73702800.0 419.727 20 f_piez_FP007
f_piez_FP007t73706400.0 419.73075 20 f_piez_FP007
f_piez_FP007t73710000.0 419.72317 20 f_piez_FP007
f_piez_FP007t73713600.0 419.70775 20 f_piez_FP007
f_piez_FP007t73717200.0 419.69408 20 f_piez_FP007
f_piez_FP007t73720800.0 419.66933 20 f_piez_FP007
f_piez_FP007t73724400.0 419.642 20 f_piez_FP007
f_piez_FP007t73728000.0 419.60758 20 f_piez_FP007
f_piez_FP007t73731600.0 419.57192 20 f_piez_FP007
f_piez_FP007t73735200.0 419.52792 20 f_piez_FP007
f_piez_FP007t73738800.0 419.485 20 f_piez_FP007
f_piez_FP007t73742400.0 419.44342 20 f_piez_FP007
f_piez_FP007t73746000.0 419.4105 20 f_piez_FP007
f_piez_FP007t73749600.0 419.37083 20 f_piez_FP007
f_piez_FP007t73753200.0 419.332 20 f_piez_FP007
f_piez_FP007t73756800.0 419.29725 20 f_piez_FP007
f_piez_FP007t73760400.0 419.24725 20 f_piez_FP007
f_piez_FP007t73764000.0 419.18417 20 f_piez_FP007
f_piez_FP007t73767600.0 419.13933 20 f_piez_FP007
f_piez_FP007t73771200.0 419.09858 20 f_piez_FP007
f_piez_FP007t73774800.0 419.05475 20 f_piez_FP007
f_piez_FP007t73778400.0 419.01425 20 f_piez_FP007
f_piez_FP007t73782000.0 418.98517 20 f_piez_FP007
f_piez_FP007t73785600.0 418.96067 20 f_piez_FP007
f_piez_FP007t73789200.0 418.93092 20 f_piez_FP007
f_piez_FP007t73792800.0 418.91025 20 f_piez_FP007
f_piez_FP007t73796400.0 418.87108 20 f_piez_FP007
f_piez_FP007t73800000.0 418.83917 20 f_piez_FP007
f_piez_FP007t73803600.0 418.8115 20 f_piez_FP007
f_piez_FP007t73807200.0 418.78733 20 f_piez_FP007
f_piez_FP007t73810800.0 418.7635 20 f_piez_FP007
f_piez_FP007t73814400.0 418.74317 20 f_piez_FP007
f_piez_FP007t73818000.0 418.72408 20 f_piez_FP007
f_piez_FP007t73821600.0 418.71 20 f_piez_FP007
f_piez_FP007t73825200.0 418.68567 20 f_piez_FP007
f_piez_FP007t73828800.0 418.67008 20 f_piez_FP007
f_piez_FP007t73832400.0 418.65367 20 f_piez_FP007
f_piez_FP007t73836000.0 418.63483 20 f_piez_FP007
f_piez_FP007t73839600.0 418.61642 20 f_piez_FP007
f_piez_FP007t73843200.0 418.59642 20 f_piez_FP007
f_piez_FP007t73846800.0 418.5795 20 f_piez_FP007
f_piez_FP007t73850400.0 418.56433 20 f_piez_FP007
f_piez_FP007t73854000.0 418.552 20 f_piez_FP007
f_piez_FP007t73857600.0 418.53467 20 f_piez_FP007
f_piez_FP007t73861200.0 418.52 20 f_piez_FP007
f_piez_FP007t73864800.0 418.50033 20 f_piez_FP007
f_piez_FP007t73868400.0 418.48342 20 f_piez_FP007
f_piez_FP007t73872000.0 418.45942 20 f_piez_FP007
f_piez_FP007t73875600.0 418.439 20 f_piez_FP007
f_piez_FP007t73879200.0 418.41717 20 f_piez_FP007
f_piez_FP007t73882800.0 418.39975 20 f_piez_FP007
f_piez_FP007t73886400.0 418.37858 20 f_piez_FP007
f_piez_FP007t73890000.0 418.36108 20 f_piez_FP007
f_piez_FP007t73893600.0 418.34533 20 f_piez_FP007
f_piez_FP007t73897200.0 418.333 20 f_piez_FP007
f_piez_FP007t73900800.0 418.31917 20 f_piez_FP007
f_piez_FP007t73904400.0 418.31158 20 f_piez_FP007
f_piez_FP007t73908000.0 418.30142 20 f_piez_FP007
f_piez_FP007t73911600.0 418.27767 20 f_piez_FP007
f_piez_FP007t73915200.0 418.25517 20 f_piez_FP007
f_piez_FP007t73918800.0 418.23192 20 f_piez_FP007
f_piez_FP007t73922400.0 418.21592 20 f_piez_FP007
f_piez_FP007t73926000.0 418.20633 20 f_piez_FP007
f_piez_FP007t73929600.0 418.196 20 f_piez_FP007
f_piez_FP007t73933200.0 418.18392 20 f_piez_FP007
f_piez_FP007t73936800.0 418.17583 20 f_piez_FP007
f_piez_FP007t73940400.0 418.17167 20 f_piez_FP007
f_piez_FP007t73944000.0 418.16067 20 f_piez_FP007
f_piez_FP007t73947600.0 418.1545 20 f_piez_FP007
f_piez_FP007t73951200.0 418.15033 20 f_piez_FP007
f_piez_FP007t73954800.0 418.14233 20 f_piez_FP007
f_piez_FP007t73958400.0 418.13325 20 f_piez_FP007
f_piez_FP007t73962000.0 418.12483 20 f_piez_FP007
f_piez_FP007t73965600.0 418.1155 20 f_piez_FP007
f_piez_FP007t73969200.0 418.10083 20 f_piez_FP007
f_piez_FP007t73972800.0 418.08392 20 f_piez_FP007
f_piez_FP007t73976400.0 418.06958 20 f_piez_FP007
f_piez_FP007t73980000.0 418.05142 20 f_piez_FP007
f_piez_FP007t73983600.0 418.03042 20 f_piez_FP007
f_piez_FP007t73987200.0 418.00967 20 f_piez_FP007
f_piez_FP007t73990800.0 417.99125 20 f_piez_FP007
f_piez_FP007t73994400.0 417.97883 20 f_piez_FP007
f_piez_FP007t73998000.0 417.96633 20 f_piez_FP007
f_piez_FP007t74001600.0 417.956 20 f_piez_FP007
f_piez_FP007t74005200.0 417.93908 20 f_piez_FP007
f_piez_FP007t74008800.0 417.92425 20 f_piez_FP007
f_piez_FP007t74012400.0 417.90667 20 f_piez_FP007
f_piez_FP007t74016000.0 417.89725 20 f_piez_FP007
f_piez_FP007t74019600.0 417.88242 20 f_piez_FP007
f_piez_FP007t74023200.0 417.86667 20 f_piez_FP007
f_piez_FP007t74026800.0 417.84592 20 f_piez_FP007
f_piez_FP007t74030400.0 417.83175 20 f_piez_FP007
f_piez_FP007t74034000.0 417.81133 20 f_piez_FP007
f_piez_FP007t74037600.0 417.79183 20 f_piez_FP007
f_piez_FP007t74041200.0 417.77642 20 f_piez_FP007
f_piez_FP007t74044800.0 417.76158 20 f_piez_FP007
f_piez_FP007t74048400.0 417.74542 20 f_piez_FP007
f_piez_FP007t74052000.0 417.73625 20 f_piez_FP007
f_piez_FP007t74055600.0 417.72 20 f_piez_FP007
f_piez_FP007t74059200.0 417.70933 20 f_piez_FP007
f_piez_FP007t74062800.0 417.69675 20 f_piez_FP007
f_piez_FP007t74066400.0 417.68633 20 f_piez_FP007
f_piez_FP007t74070000.0 417.6725 20 f_piez_FP007
f_piez_FP007t74073600.0 417.66358 20 f_piez_FP007
f_piez_FP007t74077200.0 417.6575 20 f_piez_FP007
f_piez_FP007t74080800.0 417.65008 20 f_piez_FP007
f_piez_FP007t74084400.0 417.64125 20 f_piez_FP007
f_piez_FP007t74088000.0 417.63217 20 f_piez_FP007
f_piez_FP007t74091600.0 417.6245 20 f_piez_FP007
f_piez_FP007t74095200.0 417.61867 20 f_piez_FP007
f_piez_FP007t74098800.0 417.60958 20 f_piez_FP007
f_piez_FP007t74102400.0 417.6055 20 f_piez_FP007
f_piez_FP007t74106000.0 417.59667 20 f_piez_FP007
f_piez_FP007t74109600.0 417.58758 20 f_piez_FP007
f_piez_FP007t74113200.0 417.58158 20 f_piez_FP007
f_piez_FP007t74116800.0 417.57208 20 f_piez_FP007
f_piez_FP007t74120400.0 417.56175 20 f_piez_FP007
f_piez_FP007t74124000.0 417.5535 20 f_piez_FP007
f_piez_FP007t74127600.0 417.54142 20 f_piez_FP007
f_piez_FP007t74131200.0 417.52183 20 f_piez_FP007
f_piez_FP007t74134800.0 417.51125 20 f_piez_FP007
f_piez_FP007t74138400.0 417.50108 20 f_piez_FP007
f_piez_FP007t74142000.0 417.487 20 f_piez_FP007
f_piez_FP007t74145600.0 417.475 20 f_piez_FP007
f_piez_FP007t74149200.0 417.4605 20 f_piez_FP007
f_piez_FP007t74152800.0 417.45192 20 f_piez_FP007
f_piez_FP007t74156400.0 417.43842 20 f_piez_FP007
f_piez_FP007t74160000.0 417.42433 20 f_piez_FP007
f_piez_FP007t74163600.0 417.4105 20 f_piez_FP007
f_piez_FP007t74167200.0 417.39967 20 f_piez_FP007
f_piez_FP007t74170800.0 417.38325 20 f_piez_FP007
f_piez_FP007t74174400.0 417.37108 20 f_piez_FP007
f_piez_FP007t74178000.0 417.35317 20 f_piez_FP007
f_piez_FP007t74181600.0 417.3415 20 f_piez_FP007
f_piez_FP007t74185200.0 417.32867 20 f_piez_FP007
f_piez_FP007t74188800.0 417.314 20 f_piez_FP007
f_piez_FP007t74192400.0 417.30292 20 f_piez_FP007
f_piez_FP007t74196000.0 417.28975 20 f_piez_FP007
f_piez_FP007t74199600.0 417.28067 20 f_piez_FP007
f_piez_FP007t74203200.0 417.26767 20 f_piez_FP007
f_piez_FP007t74206800.0 417.2545 20 f_piez_FP007
f_piez_FP007t74210400.0 417.24242 20 f_piez_FP007
f_piez_FP007t74214000.0 417.23158 20 f_piez_FP007
f_piez_FP007t74217600.0 417.21925 20 f_piez_FP007
f_piez_FP007t74221200.0 417.21167 20 f_piez_FP007
f_piez_FP007t74224800.0 417.19825 20 f_piez_FP007
f_piez_FP007t74228400.0 417.18542 20 f_piez_FP007
f_piez_FP007t74232000.0 417.172 20 f_piez_FP007
f_piez_FP007t74235600.0 417.16058 20 f_piez_FP007
f_piez_FP007t74239200.0 417.1445 20 f_piez_FP007
f_piez_FP007t74242800.0 417.12983 20 f_piez_FP007
f_piez_FP007t74246400.0 417.11292 20 f_piez_FP007
f_piez_FP007t74250000.0 417.09625 20 f_piez_FP007
f_piez_FP007t74253600.0 417.08583 20 f_piez_FP007
f_piez_FP007t74257200.0 417.06808 20 f_piez_FP007
f_piez_FP007t74260800.0 417.05442 20 f_piez_FP007
f_piez_FP007t74264400.0 417.042 20 f_piez_FP007
f_piez_FP007t74268000.0 417.02925 20 f_piez_FP007
f_piez_FP007t74271600.0 417.01908 20 f_piez_FP007
f_piez_FP007t74275200.0 417.01167 20 f_piez_FP007
f_piez_FP007t74278800.0 417.00208 20 f_piez_FP007
f_piez_FP007t74282400.0 416.9975 20 f_piez_FP007
f_piez_FP007t74286000.0 416.99167 20 f_piez_FP007
f_piez_FP007t74289600.0 416.98558 20 f_piez_FP007
f_piez_FP007t74293200.0 416.97775 20 f_piez_FP007
f_piez_FP007t74296800.0 416.97192 20 f_piez_FP007
f_piez_FP007t74300400.0 416.96675 20 f_piez_FP007
f_piez_FP007t74304000.0 416.96017 20 f_piez_FP007
f_piez_FP007t74307600.0 416.95583 20 f_piez_FP007
f_piez_FP007t74311200.0 416.95125 20 f_piez_FP007
f_piez_FP007t74314800.0 416.94692 20 f_piez_FP007
f_piez_FP007t74318400.0 416.94283 20 f_piez_FP007
f_piez_FP007t74322000.0 416.93908 20 f_piez_FP007
f_piez_FP007t74325600.0 416.93608 20 f_piez_FP007
f_piez_FP007t74329200.0 416.929 20 f_piez_FP007
f_piez_FP007t74332800.0 416.92725 20 f_piez_FP007
f_piez_FP007t74336400.0 416.92192 20 f_piez_FP007
f_piez_FP007t74340000.0 416.92167 20 f_piez_FP007
f_piez_FP007t74343600.0 416.92142 20 f_piez_FP007
f_piez_FP007t74347200.0 416.91533 20 f_piez_FP007
f_piez_FP007t74350800.0 416.9145 20 f_piez_FP007
f_piez_FP007t74354400.0 416.911 20 f_piez_FP007
f_piez_FP007t74358000.0 416.91142 20 f_piez_FP007
f_piez_FP007t74361600.0 416.90883 20 f_piez_FP007
f_piez_FP007t74365200.0 416.90808 20 f_piez_FP007
f_piez_FP007t74368800.0 416.90658 20 f_piez_FP007
f_piez_FP007t74372400.0 416.90633 20 f_piez_FP007
f_piez_FP007t74376000.0 416.90783 20 f_piez_FP007
f_piez_FP007t74379600.0 416.90075 20 f_piez_FP007
f_piez_FP007t74383200.0 416.89792 20 f_piez_FP007
f_piez_FP007t74386800.0 416.89683 20 f_piez_FP007
f_piez_FP007t74390400.0 416.89658 20 f_piez_FP007
f_piez_FP007t74394000.0 416.8935 20 f_piez_FP007
f_piez_FP007t74397600.0 416.89217 20 f_piez_FP007
f_piez_FP007t74401200.0 416.89167 20 f_piez_FP007
f_piez_FP007t74404800.0 416.88608 20 f_piez_FP007
f_piez_FP007t74408400.0 416.88433 20 f_piez_FP007
f_piez_FP007t74412000.0 416.88333 20 f_piez_FP007
f_piez_FP007t74415600.0 416.88033 20 f_piez_FP007
f_piez_FP007t74419200.0 416.87533 20 f_piez_FP007
f_piez_FP007t74422800.0 416.87583 20 f_piez_FP007
f_piez_FP007t74426400.0 416.87383 20 f_piez_FP007
f_piez_FP007t74430000.0 416.87125 20 f_piez_FP007
f_piez_FP007t74433600.0 416.874 20 f_piez_FP007
f_piez_FP007t74437200.0 416.86792 20 f_piez_FP007
f_piez_FP007t74440800.0 416.86792 20 f_piez_FP007
f_piez_FP007t74444400.0 416.86667 20 f_piez_FP007
f_piez_FP007t74448000.0 416.86642 20 f_piez_FP007
f_piez_FP007t74451600.0 416.86542 20 f_piez_FP007
f_piez_FP007t74455200.0 416.868 20 f_piez_FP007
f_piez_FP007t74458800.0 416.86933 20 f_piez_FP007
f_piez_FP007t74462400.0 416.86458 20 f_piez_FP007
f_piez_FP007t74466000.0 416.86092 20 f_piez_FP007
f_piez_FP007t74469600.0 416.86525 20 f_piez_FP007
f_piez_FP007t74473200.0 416.859 20 f_piez_FP007
f_piez_FP007t74476800.0 416.859 20 f_piez_FP007
f_piez_FP007t74480400.0 416.85792 20 f_piez_FP007
f_piez_FP007t74484000.0 416.85358 20 f_piez_FP007
f_piez_FP007t74487600.0 416.85225 20 f_piez_FP007
f_piez_FP007t74491200.0 416.84917 20 f_piez_FP007
f_piez_FP007t74494800.0 416.84633 20 f_piez_FP007
f_piez_FP007t74498400.0 416.84525 20 f_piez_FP007
f_piez_FP007t74502000.0 416.84417 20 f_piez_FP007
f_piez_FP007t74505600.0 416.84283 20 f_piez_FP007
f_piez_FP007t74509200.0 416.8385 20 f_piez_FP007
f_piez_FP007t74512800.0 416.83925 20 f_piez_FP007
f_piez_FP007t74516400.0 416.83683 20 f_piez_FP007
f_piez_FP007t74520000.0 416.83442 20 f_piez_FP007
f_piez_FP007t74523600.0 416.8335 20 f_piez_FP007
f_piez_FP007t74527200.0 416.83625 20 f_piez_FP007
f_piez_FP007t74530800.0 416.83383 20 f_piez_FP007
f_piez_FP007t74534400.0 416.83208 20 f_piez_FP007
f_piez_FP007t74538000.0 416.83225 20 f_piez_FP007
f_piez_FP007t74541600.0 416.83075 20 f_piez_FP007
f_piez_FP007t74545200.0 416.83225 20 f_piez_FP007
f_piez_FP007t74548800.0 416.83083 20 f_piez_FP007
f_piez_FP007t74552400.0 416.82992 20 f_piez_FP007
f_piez_FP007t74556000.0 416.82842 20 f_piez_FP007
f_piez_FP007t74559600.0 416.82542 20 f_piez_FP007
f_piez_FP007t74563200.0 416.82108 20 f_piez_FP007
f_piez_FP007t74566800.0 416.82283 20 f_piez_FP007
f_piez_FP007t74570400.0 416.8185 20 f_piez_FP007
f_piez_FP007t74574000.0 416.81908 20 f_piez_FP007
f_piez_FP007t74577600.0 416.815 20 f_piez_FP007
f_piez_FP007t74581200.0 416.81267 20 f_piez_FP007
f_piez_FP007t74584800.0 416.81183 20 f_piez_FP007
f_piez_FP007t74588400.0 416.80892 20 f_piez_FP007
f_piez_FP007t74592000.0 416.80892 20 f_piez_FP007
f_piez_FP007t74595600.0 416.807 20 f_piez_FP007
f_piez_FP007t74599200.0 416.80225 20 f_piez_FP007
f_piez_FP007t74602800.0 416.80025 20 f_piez_FP007
f_piez_FP007t74606400.0 416.79958 20 f_piez_FP007
f_piez_FP007t74610000.0 416.79883 20 f_piez_FP007
f_piez_FP007t74613600.0 416.79567 20 f_piez_FP007
f_piez_FP007t74617200.0 416.79492 20 f_piez_FP007
f_piez_FP007t74620800.0 416.7945 20 f_piez_FP007
f_piez_FP007t74624400.0 416.796 20 f_piez_FP007
f_piez_FP007t74628000.0 416.7955 20 f_piez_FP007
f_piez_FP007t74631600.0 416.79017 20 f_piez_FP007
f_piez_FP007t74635200.0 416.791 20 f_piez_FP007
f_piez_FP007t74638800.0 416.79025 20 f_piez_FP007
f_piez_FP007t74642400.0 416.789 20 f_piez_FP007
f_piez_FP007t74646000.0 416.79058 20 f_piez_FP007
f_piez_FP007t74649600.0 416.78617 20 f_piez_FP007
f_piez_FP007t74653200.0 416.78567 20 f_piez_FP007
f_piez_FP007t74656800.0 416.788 20 f_piez_FP007
f_piez_FP007t74660400.0 416.78442 20 f_piez_FP007
f_piez_FP007t74664000.0 416.786 20 f_piez_FP007
f_piez_FP007t74667600.0 416.78725 20 f_piez_FP007
f_piez_FP007t74671200.0 416.78658 20 f_piez_FP007
f_piez_FP007t74674800.0 416.78333 20 f_piez_FP007
f_piez_FP007t74678400.0 416.78492 20 f_piez_FP007
f_piez_FP007t74682000.0 416.7845 20 f_piez_FP007
f_piez_FP007t74685600.0 416.78533 20 f_piez_FP007
f_piez_FP007t74689200.0 416.78258 20 f_piez_FP007
f_piez_FP007t74692800.0 416.78433 20 f_piez_FP007
f_piez_FP007t74696400.0 416.78258 20 f_piez_FP007
f_piez_FP007t74700000.0 416.78083 20 f_piez_FP007
f_piez_FP007t74703600.0 416.77917 20 f_piez_FP007
f_piez_FP007t74707200.0 416.7805 20 f_piez_FP007
f_piez_FP007t74710800.0 416.77858 20 f_piez_FP007
f_piez_FP007t74714400.0 416.78058 20 f_piez_FP007
f_piez_FP007t74718000.0 416.77892 20 f_piez_FP007
f_piez_FP007t74721600.0 416.77675 20 f_piez_FP007
f_piez_FP007t74725200.0 416.77658 20 f_piez_FP007
f_piez_FP007t74728800.0 416.77408 20 f_piez_FP007
f_piez_FP007t74732400.0 416.77317 20 f_piez_FP007
f_piez_FP007t74736000.0 416.77192 20 f_piez_FP007
f_piez_FP007t74739600.0 416.76867 20 f_piez_FP007
f_piez_FP007t74743200.0 416.76825 20 f_piez_FP007
f_piez_FP007t74746800.0 416.767 20 f_piez_FP007
f_piez_FP007t74750400.0 416.7655 20 f_piez_FP007
f_piez_FP007t74754000.0 416.764 20 f_piez_FP007
f_piez_FP007t74757600.0 416.76208 20 f_piez_FP007
f_piez_FP007t74761200.0 416.75933 20 f_piez_FP007
f_piez_FP007t74764800.0 416.75892 20 f_piez_FP007
f_piez_FP007t74768400.0 416.75592 20 f_piez_FP007
f_piez_FP007t74772000.0 416.75942 20 f_piez_FP007
f_piez_FP007t74775600.0 416.75617 20 f_piez_FP007
f_piez_FP007t74779200.0 416.753 20 f_piez_FP007
f_piez_FP007t74782800.0 416.75592 20 f_piez_FP007
f_piez_FP007t74786400.0 416.75183 20 f_piez_FP007
f_piez_FP007t74790000.0 416.75125 20 f_piez_FP007
f_piez_FP007t74793600.0 416.75033 20 f_piez_FP007
f_piez_FP007t74797200.0 416.75183 20 f_piez_FP007
f_piez_FP007t74800800.0 416.75183 20 f_piez_FP007
f_piez_FP007t74804400.0 416.74942 20 f_piez_FP007
f_piez_FP007t74808000.0 416.74967 20 f_piez_FP007
f_piez_FP007t74811600.0 416.74692 20 f_piez_FP007
f_piez_FP007t74815200.0 416.7475 20 f_piez_FP007
f_piez_FP007t74818800.0 416.74492 20 f_piez_FP007
f_piez_FP007t74822400.0 416.74317 20 f_piez_FP007
f_piez_FP007t74826000.0 416.74358 20 f_piez_FP007
f_piez_FP007t74829600.0 416.73925 20 f_piez_FP007
f_piez_FP007t74833200.0 416.73842 20 f_piez_FP007
f_piez_FP007t74836800.0 416.73842 20 f_piez_FP007
f_piez_FP007t74840400.0 416.73425 20 f_piez_FP007
f_piez_FP007t74844000.0 416.73542 20 f_piez_FP007
f_piez_FP007t74847600.0 416.734 20 f_piez_FP007
f_piez_FP007t74851200.0 416.73042 20 f_piez_FP007
f_piez_FP007t74854800.0 416.72458 20 f_piez_FP007
f_piez_FP007t74858400.0 416.72408 20 f_piez_FP007
f_piez_FP007t74862000.0 416.7245 20 f_piez_FP007
f_piez_FP007t74865600.0 416.72292 20 f_piez_FP007
f_piez_FP007t74869200.0 416.72358 20 f_piez_FP007
f_piez_FP007t74872800.0 416.7205 20 f_piez_FP007
f_piez_FP007t74876400.0 416.71708 20 f_piez_FP007
f_piez_FP007t74880000.0 416.71717 20 f_piez_FP007
f_piez_FP007t74883600.0 416.71725 20 f_piez_FP007
f_piez_FP007t74887200.0 416.71742 20 f_piez_FP007
f_piez_FP007t74890800.0 416.7205 20 f_piez_FP007
f_piez_FP007t74894400.0 416.71817 20 f_piez_FP007
f_piez_FP007t74898000.0 416.71642 20 f_piez_FP007
f_piez_FP007t74901600.0 416.71592 20 f_piez_FP007
f_piez_FP007t74905200.0 416.71308 20 f_piez_FP007
f_piez_FP007t74908800.0 416.70942 20 f_piez_FP007
f_piez_FP007t74912400.0 416.70933 20 f_piez_FP007
f_piez_FP007t74916000.0 416.7065 20 f_piez_FP007
f_piez_FP007t74919600.0 416.70667 20 f_piez_FP007
f_piez_FP007t74923200.0 416.70475 20 f_piez_FP007
f_piez_FP007t74926800.0 416.70425 20 f_piez_FP007
f_piez_FP007t74930400.0 416.7055 20 f_piez_FP007
f_piez_FP007t74934000.0 416.70442 20 f_piez_FP007
f_piez_FP007t74937600.0 416.6995 20 f_piez_FP007
f_piez_FP007t74941200.0 416.7005 20 f_piez_FP007
f_piez_FP007t74944800.0 416.69975 20 f_piez_FP007
f_piez_FP007t74948400.0 416.69908 20 f_piez_FP007
f_piez_FP007t74952000.0 416.69925 20 f_piez_FP007
f_piez_FP007t74955600.0 416.69558 20 f_piez_FP007
f_piez_FP007t74959200.0 416.69575 20 f_piez_FP007
f_piez_FP007t74962800.0 416.69617 20 f_piez_FP007
f_piez_FP007t74966400.0 416.69517 20 f_piez_FP007
f_piez_FP007t74970000.0 416.69583 20 f_piez_FP007
f_piez_FP007t74973600.0 416.69708 20 f_piez_FP007
f_piez_FP007t74977200.0 416.70158 20 f_piez_FP007
f_piez_FP007t74980800.0 416.6995 20 f_piez_FP007
f_piez_FP007t74984400.0 416.695 20 f_piez_FP007
f_piez_FP007t74988000.0 416.69025 20 f_piez_FP007
f_piez_FP007t74991600.0 416.69258 20 f_piez_FP007
f_piez_FP007t74995200.0 416.69175 20 f_piez_FP007
f_piez_FP007t74998800.0 416.691 20 f_piez_FP007
f_piez_FP007t75002400.0 416.68908 20 f_piez_FP007
f_piez_FP007t75006000.0 416.68867 20 f_piez_FP007
f_piez_FP007t75009600.0 416.68692 20 f_piez_FP007
f_piez_FP007t75013200.0 416.6885 20 f_piez_FP007
f_piez_FP007t75016800.0 416.68425 20 f_piez_FP007
f_piez_FP007t75020400.0 416.686 20 f_piez_FP007
f_piez_FP007t75024000.0 416.68508 20 f_piez_FP007
f_piez_FP007t75027600.0 416.68175 20 f_piez_FP007
f_piez_FP007t75031200.0 416.67933 20 f_piez_FP007
f_piez_FP007t75034800.0 416.68 20 f_piez_FP007
f_piez_FP007t75038400.0 416.67767 20 f_piez_FP007
f_piez_FP007t75042000.0 416.678 20 f_piez_FP007
f_piez_FP007t75045600.0 416.6795 20 f_piez_FP007
f_piez_FP007t75049200.0 416.67633 20 f_piez_FP007
f_piez_FP007t75052800.0 416.67517 20 f_piez_FP007
f_piez_FP007t75056400.0 416.67158 20 f_piez_FP007
f_piez_FP007t75060000.0 416.67308 20 f_piez_FP007
f_piez_FP007t75063600.0 416.67342 20 f_piez_FP007
f_piez_FP007t75067200.0 416.67433 20 f_piez_FP007
f_piez_FP007t75070800.0 416.67242 20 f_piez_FP007
f_piez_FP007t75074400.0 416.67275 20 f_piez_FP007
f_piez_FP007t75078000.0 416.66917 20 f_piez_FP007
f_piez_FP007t75081600.0 416.67117 20 f_piez_FP007
f_piez_FP007t75085200.0 416.67067 20 f_piez_FP007
f_piez_FP007t75088800.0 416.66942 20 f_piez_FP007
f_piez_FP007t75092400.0 416.66825 20 f_piez_FP007
f_piez_FP007t75096000.0 416.66642 20 f_piez_FP007
f_piez_FP007t75099600.0 416.66042 20 f_piez_FP007
f_piez_FP007t75103200.0 416.6615 20 f_piez_FP007
f_piez_FP007t75106800.0 416.66108 20 f_piez_FP007
